ano4,codusu,nro_hogar,componente,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g
2025.0,TQRMNORVPHMNLLCDEHGHJ00879700,1.0,3.0,Varón,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVPHMNLLCDEHGHJ00879700,1.0,4.0,Varón,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVPHMNLLCDEHGHJ00879700,1.0,5.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPTHJLKNCDEIHJF00879376,1.0,4.0,Mujer,34,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,,,,0.0,0.0,,,,0.0,
2025.0,TQRMNOQPTHJLKNCDEIHJF00879376,1.0,5.0,Mujer,32,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,,,,0.0,0.0,,,,0.0,
2025.0,TQRMNORUYHLMLNCDEGNFJ00853342,1.0,1.0,Mujer,42,Unido,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORUYHLMLNCDEGNFJ00853342,1.0,2.0,Varón,9,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORUYHLMLNCDEGNFJ00853342,1.0,3.0,Mujer,20,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORUYHLMLNCDEGNFJ00853342,1.0,4.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPYPHMMLNCDEOJAH00879514,1.0,3.0,Varón,19,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPYPHMMLNCDEOJAH00879514,1.0,1.0,Mujer,51,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVQHLNKMCDEGNFJ00853306,1.0,1.0,Varón,23,Unido,No paga ni le descuentan,Secundaria Completa,Desocupado,Obrero o empleado,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQRTHJMLNCDEGNFJ00874601,1.0,1.0,Mujer,87,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,400000.0,0.0,
2025.0,TQRMNORSYHKOKQCDEGNFJ00858805,1.0,2.0,Mujer,30,Unido,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,0.0,0.0,,,300000.0,0.0,
2025.0,TQRMNORSYHKOKQCDEGNFJ00858805,1.0,3.0,Varón,1,Soltero,No paga ni le descuentan,Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORSYHKOKQCDEGNFJ00858805,1.0,4.0,Varón,9,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORXXHJMKSCDEGNFJ00873869,1.0,3.0,Varón,19,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Otros,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPRSHMMKTCDEFPCH00879730,1.0,2.0,Varón,18,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPRSHMMKTCDEFPCH00879730,1.0,3.0,Varón,17,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQQUHJLLMCDEFPCH00879763,1.0,2.0,Mujer,51,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQQUHJLLMCDEFPCH00879763,1.0,3.0,Varón,12,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORPUHMNLOCDEFPCH00879762,1.0,1.0,Varón,73,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,1170000.0,0.0,
2025.0,TQRMNORPUHMNLOCDEFPCH00879762,1.0,3.0,Varón,11,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUTSHLOKMCDEOJAH00856271,1.0,2.0,Mujer,38,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,,1200000.0,800000.0,No
2025.0,TQRMNOUTSHLOKMCDEOJAH00856271,1.0,3.0,Varón,3,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUTSHLOKMCDEOJAH00856271,1.0,4.0,Varón,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUTSHLOKMCDEOJAH00856271,1.0,5.0,Mujer,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUTSHLOKMCDEOJAH00856271,1.0,6.0,Mujer,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPPHKKKNCDEFPCH00858625,1.0,3.0,Varón,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQSWHMOKQCDEFPCH00879854,1.0,3.0,Mujer,5,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQSWHMOKQCDEFPCH00879854,1.0,4.0,Mujer,2,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSTYHJMKQCDEFPCH00874548,1.0,2.0,Mujer,14,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQYRHMOKTCDEGNFJ00879966,1.0,2.0,Varón,46,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,1400000.0,1400000.0,No
2025.0,TQRMNOQYRHMOKTCDEGNFJ00879966,1.0,4.0,Mujer,32,Soltero,No paga ni le descuentan,Superior Universitaria Completa,Inactivo,,Otros,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPXPHJOKRCDEGNFJ00874890,1.0,1.0,Mujer,65,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,500000.0,0.0,
2025.0,TQRMNOPXPHJOKRCDEGNFJ00874890,1.0,2.0,Varón,71,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,550000.0,250000.0,No
2025.0,TQRMNOTSXHKOKRCDEIHJF00860523,1.0,2.0,Varón,33,Separado o divorciado,No paga ni le descuentan,Secundaria Completa,Desocupado,Obrero o empleado,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPXPHJOKRCDEGNFJ00874890,1.0,3.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPXPHJOKRCDEGNFJ00874890,1.0,5.0,Varón,25,Soltero,No paga ni le descuentan,Primaria Completa,Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,900000.0,900000.0,No
2025.0,TQRMNOPXWHJLLMCDEGNFJ00875592,1.0,2.0,Mujer,20,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPXWHJLLMCDEGNFJ00875592,1.0,3.0,Varón,14,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTPUHJOKTCDEHGHJ00875174,1.0,3.0,Mujer,26,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQRYHMOKRCDEGNFJ00879917,1.0,1.0,Mujer,22,Unido,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQRYHMOKRCDEGNFJ00879917,1.0,3.0,Varón,2,Soltero,No paga ni le descuentan,Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQWWHKMLNCDEHGHJ00880023,1.0,2.0,Mujer,58,Unido,Planes y seguros públicos,Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSWVHLOLQCDEFPCH00852484,1.0,5.0,Varón,12,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSWVHLOLQCDEFPCH00852484,1.0,6.0,Mujer,1,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSWVHLOLQCDEFPCH00852484,1.0,1.0,Mujer,39,Separado o divorciado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,900000.0,900000.0,No
2025.0,TQRMNOSWVHLOLQCDEFPCH00852484,1.0,2.0,Mujer,20,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,35000.0,0.0,
2025.0,TQRMNOSWVHLOLQCDEFPCH00852484,1.0,4.0,Varón,14,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQTQHLLKOCDEHGHJ00860206,1.0,1.0,Mujer,61,Viudo,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Jubilado/pensionado,0.0,0.0,,,530000.0,0.0,
2025.0,TQRMNOQTQHLLKOCDEHGHJ00860206,1.0,3.0,Mujer,28,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,500000.0,500000.0,No
2025.0,TQRMNOPWWHLOKMCDEHGHJ00853626,1.0,2.0,Mujer,48,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Otros,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPWWHLOKMCDEHGHJ00853626,1.0,3.0,Varón,19,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPWWHLOKMCDEHGHJ00853626,1.0,4.0,Varón,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPWWHLOKMCDEHGHJ00853626,1.0,5.0,Varón,14,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORWRHJOLOCDEFPCH00875716,1.0,1.0,Varón,67,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No
2025.0,TQRMNORWRHJOLOCDEFPCH00875716,1.0,3.0,Mujer,23,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSPYHKMKSCDEFPCH00860243,1.0,1.0,Mujer,70,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,675000.0,0.0,
2025.0,TQRMNOSPYHKMKSCDEFPCH00860243,1.0,3.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUSSHJLKRCDEFPCH00875562,1.0,1.0,Varón,36,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No
2025.0,TQRMNOUSSHJLKRCDEFPCH00875562,1.0,3.0,Mujer,4,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTVTHKMKPCDEFPCH00860111,1.0,1.0,Mujer,27,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,0.0,0.0,No
2025.0,TQRMNOTPRHMMLOCDEGNFJ00879840,1.0,1.0,Mujer,32,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...más de un empleo/ocupación/actividad?,855000.0,570000.0,No
2025.0,TQRMNOSYPHKMKQCDEOJAH00858527,1.0,2.0,Varón,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTSQHMOKOCDEOJAH00879844,1.0,2.0,Mujer,26,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSQTHKKKQCDEOJAH00858856,1.0,2.0,Varón,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSQTHKKKQCDEOJAH00858856,1.0,3.0,Mujer,5,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSQTHKKKQCDEOJAH00858856,1.0,4.0,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQQTHKOKQCDEOJAH00858528,1.0,2.0,Mujer,50,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,600000.0,400000.0,No
2025.0,TQRMNOQQTHKOKQCDEOJAH00858528,1.0,3.0,Mujer,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQQTHKOKQCDEOJAH00858528,1.0,4.0,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVQHLMKQCDEFPCH00876854,1.0,2.0,Varón,24,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPUSHJOKNCDEOJAH00877315,1.0,2.0,Mujer,35,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,900000.0,900000.0,No
2025.0,TQRMNOTTWHLMKNCDEOJAH00856329,1.0,2.0,Mujer,17,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTTWHLMKNCDEOJAH00856329,1.0,3.0,Varón,14,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORXVHJMKSCDEGNFJ00876915,1.0,3.0,Varón,18,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Otros,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORXVHJMKSCDEGNFJ00876915,1.0,4.0,Varón,18,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Otros,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQSPHMMLNCDEFPCH00880320,1.0,2.0,Varón,53,Unido,No paga ni le descuentan,Primaria Completa,Inactivo,,Discapacitado,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQSPHMMLNCDEFPCH00880320,1.0,3.0,Mujer,4,Soltero,No paga ni le descuentan,Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOVYWHKOLQCDEFPCH00857928,1.0,2.0,Mujer,45,Unido,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOVYWHKOLQCDEFPCH00857928,1.0,4.0,Mujer,18,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOVYWHKOLQCDEFPCH00857928,1.0,5.0,Varón,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOVYWHKOLQCDEFPCH00857928,1.0,6.0,Mujer,20,Unido,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOVYWHKOLQCDEFPCH00857928,1.0,7.0,Varón,2,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQXVHMOLQCDEFPCH00880356,1.0,2.0,Mujer,44,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Patrón,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No
2025.0,TQRMNOQXVHMOLQCDEFPCH00880356,1.0,3.0,Mujer,21,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQXVHMOLQCDEFPCH00880356,1.0,4.0,Varón,19,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQXVHMOLQCDEFPCH00880356,1.0,5.0,Varón,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPYSHMMLNCDEOJAH00880424,1.0,2.0,Mujer,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPYSHMMLNCDEOJAH00880424,1.0,3.0,Mujer,6,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORRYHKLKTCDEGNFJ00857855,1.0,1.0,Mujer,73,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,800000.0,0.0,
2025.0,TQRMNORRYHKLKTCDEGNFJ00857855,1.0,3.0,Varón,50,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,650000.0,650000.0,No
2025.0,TQRMNOUXUHJLKRCDEFPCH00880137,1.0,2.0,Mujer,28,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUXUHJLKRCDEFPCH00880137,1.0,3.0,Mujer,4,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQXVHMOLQCDEFPCH00880356,1.0,6.0,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVWHKKKMCDEOJAH00861997,1.0,2.0,Mujer,32,Unido,No paga ni le descuentan,Primaria Completa,Inactivo,,Discapacitado,0.0,0.0,,,350000.0,0.0,
2025.0,TQRMNORVWHKKKMCDEOJAH00861997,1.0,3.0,Mujer,12,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVWHKKKMCDEOJAH00861997,1.0,4.0,Varón,9,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVWHKKKMCDEOJAH00861997,1.0,5.0,Varón,36,Unido,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Discapacitado,0.0,0.0,,,200000.0,0.0,
2025.0,TQRMNOPUQHLOKQCDEOJAH00856233,1.0,1.0,Varón,69,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,450000.0,0.0,
2025.0,TQRMNOPUQHLOKQCDEOJAH00856233,1.0,2.0,Mujer,66,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,450000.0,0.0,
2025.0,TQRMNOSQUHKOKOCDEFPCH00880216,1.0,3.0,Mujer,19,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSQUHKOKOCDEFPCH00880216,1.0,4.0,Mujer,4,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSVXHMMKQCDEOJAH00880244,1.0,2.0,Mujer,22,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPSQHMLKPCDEIHJF00880330,1.0,1.0,Varón,51,Casado,Mutual/Prepaga/Servicio de emergencia,Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,3200000.0,2000000.0,No
2025.0,TQRMNOSUSHMOLPCDEGNFJ00880345,1.0,1.0,Mujer,41,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,600000.0,600000.0,No
2025.0,TQRMNOSUSHMOLPCDEGNFJ00880345,1.0,2.0,Varón,38,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No
2025.0,TQRMNOSUSHMOLPCDEGNFJ00880345,1.0,3.0,Mujer,18,Soltero,Obra social (incluye PAMI),Secundaria Completa,,,,0.0,0.0,,,,0.0,
2025.0,TQRMNOSPRHJLKMCDEIHJF00876569,2.0,1.0,Varón,62,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,500000.0,0.0,
2025.0,TQRMNOSWYHMLKPCDEIHJF00880362,1.0,1.0,Mujer,39,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1050000.0,700000.0,Sí
2025.0,TQRMNOQQUHJMKSCDEGNFJ00877427,1.0,2.0,Varón,45,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,750000.0,750000.0,No
2025.0,TQRMNOTQXHMNLOCDEFPCH00880307,1.0,2.0,Mujer,33,Unido,No paga ni le descuentan,Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTQXHMNLOCDEFPCH00880307,1.0,3.0,Varón,9,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPPHLOKSCDEFPCH00852522,1.0,3.0,Varón,31,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Discapacitado,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPPHLOKSCDEFPCH00852522,1.0,4.0,Mujer,29,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORUYHMNLLCDEHGHJ00880251,1.0,1.0,Varón,71,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,700000.0,0.0,
2025.0,TQRMNOSVWHMNLLCDEHGHJ00880252,1.0,1.0,Varón,60,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,600000.0,600000.0,No
2025.0,TQRMNOSVWHMNLLCDEHGHJ00880252,1.0,2.0,Mujer,55,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1350000.0,900000.0,No
2025.0,TQRMNOSVWHMNLLCDEHGHJ00880252,1.0,3.0,Mujer,28,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,,900000.0,600000.0,No
2025.0,TQRMNOPTQHLOLMCDEGNFJ00853265,1.0,3.0,Varón,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPTQHKOKRCDEOJAH00858206,1.0,2.0,Varón,23,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Otros,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPPXHLMLMCDEHGHJ00853674,1.0,2.0,Mujer,32,Unido,Planes y seguros públicos,Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,380000.0,0.0,
2025.0,TQRMNOPPXHLMLMCDEHGHJ00853674,1.0,3.0,Varón,15,Soltero,Planes y seguros públicos,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPPXHLMLMCDEHGHJ00853674,1.0,4.0,Varón,10,Soltero,Planes y seguros públicos,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPPXHLMLMCDEHGHJ00853674,1.0,5.0,Varón,7,Soltero,Planes y seguros públicos,Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
